Name,Location,Number,R,N_R,Y1
Borncape,Top_Middle_Left,1,60.117,0,0.2385
Borncape,Top_Middle_Left,1,62.117,0,0.0363
Borncape,Top_Middle_Left,1,64.117,0,-0.1858
Borncape,Top_Middle_Left,1,66.117,0,-0.2524
Borncape,Top_Middle_Left,1,68.117,0,-0.1107
Borncape,Top_Middle_Left,1,70.117,0,0.1228
Borncape,Top_Middle_Left,1,72.117,0,0.2454
Borncape,Top_Middle_Left,1,74.117,0,0.1407
Borncape,Top_Middle_Left,1,76.117,0,-0.102
Borncape,Top_Middle_Left,1,78.117,0,-0.2446
Borncape,Top_Middle_Left,1,80.117,0,-0.1199
Borncape,Top_Middle_Left,1,82.117,0,0.153
Borncape,Top_Middle_Left,1,84.117,0,0.2386
Borncape,Top_Middle_Left,1,86.117,0,-0.0223
Borncape,Top_Middle_Left,1,88.117,0,-0.2749
Borncape,Top_Middle_Left,1,90.117,0,-0.0299
Borncape,Top_Middle_Left,1,92.117,0,0.3124
Borncape,Top_Middle_Left,1,94.117,0,-0.2626
Borncape,Top_Middle_Left,1,96.117,0,0.0808
Borncape,Top_Middle_Left,1,98.117,0,-0.0219
Borncape,Top_Middle_Left,2,0.117,1,1.0246
Borncape,Top_Middle_Left,2,2.117,1,0.7521
Borncape,Top_Middle_Left,2,4.117,4,5.0538
Borncape,Top_Middle_Left,2,6.117,9,6.6043
Borncape,Top_Middle_Left,2,8.117,7,10.0033
Borncape,Top_Middle_Left,2,10.117,16,14.213
Borncape,Top_Middle_Left,2,12.117,17,16.9951
Borncape,Top_Middle_Left,2,14.117,17,17.7607
Borncape,Top_Middle_Left,2,16.117,18,17.1828
Borncape,Top_Middle_Left,2,18.117,16,16.0042
Borncape,Top_Middle_Left,2,20.117,13,14.4712
Borncape,Top_Middle_Left,2,22.117,13,12.48
Borncape,Top_Middle_Left,2,24.117,12,9.9633
Borncape,Top_Middle_Left,2,26.117,6,7.1201
Borncape,Top_Middle_Left,2,28.117,3,4.3725
Borncape,Top_Middle_Left,2,30.117,3,2.1573
Borncape,Top_Middle_Left,2,32.117,1,0.7236
Borncape,Top_Middle_Left,2,34.117,0,0.053
Borncape,Top_Middle_Left,2,36.117,0,-0.0822
Borncape,Top_Middle_Left,2,38.117,0,0.0192
Borncape,Top_Middle_Left,2,40.117,0,0.1205
Borncape,Top_Middle_Left,2,42.117,0,0.1172
Borncape,Top_Middle_Left,2,44.117,0,0.0276
Borncape,Top_Middle_Left,2,46.117,0,-0.0695
Borncape,Top_Middle_Left,2,48.117,0,-0.106
Borncape,Top_Middle_Left,2,50.117,0,-0.0665
Borncape,Top_Middle_Left,2,52.117,0,0.0118
Borncape,Top_Middle_Left,2,54.117,0,0.072
Borncape,Top_Middle_Left,2,56.117,0,0.0767
Borncape,Top_Middle_Left,2,58.117,0,0.0294
Borncape,Top_Middle_Left,2,60.117,0,-0.0322
Borncape,Top_Middle_Left,2,62.117,0,-0.0646
Borncape,Top_Middle_Left,2,64.117,0,-0.0481
Borncape,Top_Middle_Left,2,66.117,0,0.0012
Borncape,Top_Middle_Left,2,68.117,0,0.0447
Borncape,Top_Middle_Left,2,70.117,0,0.0499
Borncape,Top_Middle_Left,2,72.117,0,0.0151
Borncape,Top_Middle_Left,2,74.117,0,-0.0288
Borncape,Top_Middle_Left,2,76.117,0,-0.044
Borncape,Top_Middle_Left,2,78.117,0,-0.0174
Borncape,Top_Middle_Left,2,80.117,0,0.0242
Borncape,Top_Middle_Left,2,82.117,0,0.0372
Borncape,Top_Middle_Left,2,84.117,0,0.0073
Borncape,Top_Middle_Left,2,86.117,0,-0.0295
Borncape,Top_Middle_Left,2,88.117,0,-0.0216
Borncape,Top_Middle_Left,2,90.117,0,0.0211
Borncape,Top_Middle_Left,2,92.117,0,0.0235
Borncape,Top_Middle_Left,2,94.117,0,-0.0276
Borncape,Top_Middle_Left,2,96.117,0,0.014
Borncape,Top_Middle_Left,2,98.117,0,0.0029
Borncape,Top_Middle_Left,3,0.117,1,1.0518
Borncape,Top_Middle_Left,3,2.117,1,0.5808
Borncape,Top_Middle_Left,3,4.117,6,7.2363
Borncape,Top_Middle_Left,3,6.117,12,10.7605
Borncape,Top_Middle_Left,3,8.117,13,12.083
Borncape,Top_Middle_Left,3,10.117,12,13.9501
Borncape,Top_Middle_Left,3,12.117,15,16.5788
Borncape,Top_Middle_Left,3,14.117,22,19.097
Borncape,Top_Middle_Left,3,16.117,23,21.2457
Borncape,Top_Middle_Left,3,18.117,23,23.4078
Borncape,Top_Middle_Left,3,20.117,20,25.7618
Borncape,Top_Middle_Left,3,22.117,29,27.7615
Borncape,Top_Middle_Left,3,24.117,30,28.3752
Borncape,Top_Middle_Left,3,26.117,35,26.7689
Borncape,Top_Middle_Left,3,28.117,16,22.8712
Borncape,Top_Middle_Left,3,30.117,13,17.4628
Borncape,Top_Middle_Left,3,32.117,14,11.7979
Borncape,Top_Middle_Left,3,34.117,8,7.0317
Borncape,Top_Middle_Left,3,36.117,7,3.7786
Borncape,Top_Middle_Left,3,38.117,1,1.9957
Borncape,Top_Middle_Left,3,40.117,0,1.1856
Borncape,Top_Middle_Left,3,42.117,0,0.7556
Borncape,Top_Middle_Left,3,44.117,0,0.3252
Borncape,Top_Middle_Left,3,46.117,0,-0.1606
Borncape,Top_Middle_Left,3,48.117,0,-0.5266
Borncape,Top_Middle_Left,3,50.117,0,-0.5791
Borncape,Top_Middle_Left,3,52.117,0,-0.2884
Borncape,Top_Middle_Left,3,54.117,0,0.1638
Borncape,Top_Middle_Left,3,56.117,0,0.4906
Borncape,Top_Middle_Left,3,58.117,0,0.4839
Borncape,Top_Middle_Left,3,60.117,0,0.154
Borncape,Top_Middle_Left,3,62.117,0,-0.2705
Borncape,Top_Middle_Left,3,64.117,0,-0.4915
Borncape,Top_Middle_Left,3,66.117,0,-0.3482
Borncape,Top_Middle_Left,3,68.117,0,0.0565
Borncape,Top_Middle_Left,3,70.117,0,0.4123
Borncape,Top_Middle_Left,3,72.117,0,0.4272
Borncape,Top_Middle_Left,3,74.117,0,0.072
Borncape,Top_Middle_Left,3,76.117,0,-0.3532
Borncape,Top_Middle_Left,3,78.117,0,-0.4427
Borncape,Top_Middle_Left,3,80.117,0,-0.0699
Borncape,Top_Middle_Left,3,82.117,0,0.3977
Borncape,Top_Middle_Left,3,84.117,0,0.3947
Borncape,Top_Middle_Left,3,86.117,0,-0.1633
Borncape,Top_Middle_Left,3,88.117,0,-0.5141
Borncape,Top_Middle_Left,3,90.117,0,0.0581
Borncape,Top_Middle_Left,3,92.117,0,0.6061
Borncape,Top_Middle_Left,3,94.117,0,-0.5147
Borncape,Top_Middle_Left,3,96.117,0,0.1753
Borncape,Top_Middle_Left,3,98.117,0,-0.0135
Breakerflare,Bottom_Left,1,0.117,1,1.0063
Breakerflare,Bottom_Left,1,2.117,1,0.9449
Breakerflare,Bottom_Left,1,4.117,2,2.1762
Breakerflare,Bottom_Left,1,6.117,7,6.8393
Breakerflare,Bottom_Left,1,8.117,7,6.568
Breakerflare,Bottom_Left,1,10.117,3,4.2994
Breakerflare,Bottom_Left,1,12.117,5,4.031
Breakerflare,Bottom_Left,1,14.117,7,6.1506
Breakerflare,Bottom_Left,1,16.117,7,8.8113
Breakerflare,Bottom_Left,1,18.117,11,10.3606
Breakerflare,Bottom_Left,1,20.117,11,10.3925
Breakerflare,Bottom_Left,1,22.117,9,9.4648
Breakerflare,Bottom_Left,1,24.117,8,8.3703
Breakerflare,Bottom_Left,1,26.117,9,7.6309
Breakerflare,Bottom_Left,1,28.117,6,7.3885
Breakerflare,Bottom_Left,1,30.117,7,7.5421
Breakerflare,Bottom_Left,1,32.117,10,7.9194
Breakerflare,Bottom_Left,1,34.117,7,8.3603
Breakerflare,Bottom_Left,1,36.117,9,8.717
Breakerflare,Bottom_Left,1,38.117,9,8.8334
Breakerflare,Bottom_Left,1,40.117,8,8.5594
Breakerflare,Bottom_Left,1,42.117,8,7.8074
Breakerflare,Bottom_Left,1,44.117,7,6.6124
Breakerflare,Bottom_Left,1,46.117,5,5.1491
Breakerflare,Bottom_Left,1,48.117,4,3.6811
Breakerflare,Bottom_Left,1,50.117,2,2.4609
Breakerflare,Bottom_Left,1,52.117,1,1.6299
Breakerflare,Bottom_Left,1,54.117,2,1.1711
Breakerflare,Bottom_Left,1,56.117,1,0.9397
Breakerflare,Bottom_Left,1,58.117,1,0.7552
Breakerflare,Bottom_Left,1,60.117,0,0.5029
Breakerflare,Bottom_Left,1,62.117,0,0.1886
Breakerflare,Bottom_Left,1,64.117,0,-0.0851
Breakerflare,Bottom_Left,1,66.117,0,-0.205
Breakerflare,Bottom_Left,1,68.117,0,-0.1396
Breakerflare,Bottom_Left,1,70.117,0,0.0265
Breakerflare,Bottom_Left,1,72.117,0,0.1467
Breakerflare,Bottom_Left,1,74.117,0,0.1209
Breakerflare,Bottom_Left,1,76.117,0,-0.0188
Breakerflare,Bottom_Left,1,78.117,0,-0.1295
Breakerflare,Bottom_Left,1,80.117,0,-0.092
Breakerflare,Bottom_Left,1,82.117,0,0.0571
Breakerflare,Bottom_Left,1,84.117,0,0.133
Breakerflare,Bottom_Left,1,86.117,0,0.017
Breakerflare,Bottom_Left,1,88.117,0,-0.1278
Breakerflare,Bottom_Left,1,90.117,0,-0.0241
Breakerflare,Bottom_Left,1,92.117,0,0.1696
Breakerflare,Bottom_Left,1,94.117,0,-0.1101
Breakerflare,Bottom_Left,1,96.117,0,0.046
Breakerflare,Bottom_Left,1,98.117,0,-0.0063
Breakerflare,Bottom_Left,2,0.117,1,0.9913
Breakerflare,Bottom_Left,2,2.117,3,3.0777
Breakerflare,Bottom_Left,2,4.117,6,5.7257
Breakerflare,Bottom_Left,2,6.117,3,3.4585
Breakerflare,Bottom_Left,2,8.117,5,4.6813
Breakerflare,Bottom_Left,2,10.117,8,8.0588
Breakerflare,Bottom_Left,2,12.117,10,9.8576
Breakerflare,Bottom_Left,2,14.117,9,8.9678
Breakerflare,Bottom_Left,2,16.117,6,6.6934
Breakerflare,Bottom_Left,2,18.117,5,4.7762
Breakerflare,Bottom_Left,2,20.117,5,4.0809
Breakerflare,Bottom_Left,2,22.117,4,4.4497
Breakerflare,Bottom_Left,2,24.117,5,5.2205
Breakerflare,Bottom_Left,2,26.117,6,5.7902
Breakerflare,Bottom_Left,2,28.117,5,5.8947
Breakerflare,Bottom_Left,2,30.117,5,5.5912
Breakerflare,Bottom_Left,2,32.117,8,5.0923
Breakerflare,Bottom_Left,2,34.117,4,4.6048
Breakerflare,Bottom_Left,2,36.117,4,4.2531
Breakerflare,Bottom_Left,2,38.117,2,4.0815
Breakerflare,Bottom_Left,2,40.117,3,4.0885
Breakerflare,Bottom_Left,2,42.117,7,4.2494
Breakerflare,Bottom_Left,2,44.117,6,4.5121
Breakerflare,Bottom_Left,2,46.117,5,4.7821
Breakerflare,Bottom_Left,2,48.117,3,4.9247
Breakerflare,Bottom_Left,2,50.117,2,4.799
Breakerflare,Bottom_Left,2,52.117,5,4.3181
Breakerflare,Bottom_Left,2,54.117,7,3.504
Breakerflare,Bottom_Left,2,56.117,3,2.5038
Breakerflare,Bottom_Left,2,58.117,0,1.5485
Breakerflare,Bottom_Left,2,60.117,0,0.8622
Breakerflare,Bottom_Left,2,62.117,0,0.5632
Breakerflare,Bottom_Left,2,64.117,0,0.605
Breakerflare,Bottom_Left,2,66.117,4,0.7957
Breakerflare,Bottom_Left,2,68.117,0,0.8952
Breakerflare,Bottom_Left,2,70.117,0,0.7454
Breakerflare,Bottom_Left,2,72.117,0,0.3629
Breakerflare,Bottom_Left,2,74.117,0,-0.0668
Breakerflare,Bottom_Left,2,76.117,0,-0.3088
Breakerflare,Bottom_Left,2,78.117,0,-0.2461
Breakerflare,Bottom_Left,2,80.117,0,0.0161
Breakerflare,Bottom_Left,2,82.117,0,0.214
Breakerflare,Bottom_Left,2,84.117,0,0.1503
Breakerflare,Bottom_Left,2,86.117,0,-0.0906
Breakerflare,Bottom_Left,2,88.117,0,-0.1825
Breakerflare,Bottom_Left,2,90.117,0,0.0356
Breakerflare,Bottom_Left,2,92.117,0,0.1823
Breakerflare,Bottom_Left,2,94.117,0,-0.1526
Breakerflare,Bottom_Left,2,96.117,0,0.0478
Breakerflare,Bottom_Left,2,98.117,0,-0.0118
Breakerflare,Bottom_Left,3,0.117,1,0.98555
Breakerflare,Bottom_Left,3,2.117,4,4.12297
Breakerflare,Bottom_Left,3,4.117,7,6.5025
Breakerflare,Bottom_Left,3,6.117,8,9.02324
Breakerflare,Bottom_Left,3,8.117,10,8.9638
Breakerflare,Bottom_Left,3,10.117,8,8.29926
Breakerflare,Bottom_Left,3,12.117,8,8.17356
Breakerflare,Bottom_Left,3,14.117,8,8.01486
Breakerflare,Bottom_Left,3,16.117,7,7.1407
Breakerflare,Bottom_Left,3,18.117,6,5.73509
Breakerflare,Bottom_Left,3,20.117,5,4.58915
Breakerflare,Bottom_Left,3,22.117,4,4.36599
Breakerflare,Bottom_Left,3,24.117,5,5.15223
Breakerflare,Bottom_Left,3,26.117,6,6.51924
Breakerflare,Bottom_Left,3,28.117,8,7.88351
Breakerflare,Bottom_Left,3,30.117,10,8.84249
Breakerflare,Bottom_Left,3,32.117,10,9.29301
Breakerflare,Bottom_Left,3,34.117,7,9.33606
Breakerflare,Bottom_Left,3,36.117,9,9.09894
Breakerflare,Bottom_Left,3,38.117,10,8.6157
Breakerflare,Bottom_Left,3,40.117,8,7.83196
Breakerflare,Bottom_Left,3,42.117,6,6.7044
Breakerflare,Bottom_Left,3,44.117,6,5.3081
Breakerflare,Bottom_Left,3,46.117,3,3.86872
Breakerflare,Bottom_Left,3,48.117,3,2.6901
Breakerflare,Bottom_Left,3,50.117,2,2.0146
Breakerflare,Bottom_Left,3,52.117,2,1.89547
Breakerflare,Bottom_Left,3,54.117,2,2.15674
Breakerflare,Bottom_Left,3,56.117,3,2.4697
Breakerflare,Bottom_Left,3,58.117,2,2.51148
Breakerflare,Bottom_Left,3,60.117,2,2.12447
Breakerflare,Bottom_Left,3,62.117,2,1.39045
Breakerflare,Bottom_Left,3,64.117,0,0.57704
Breakerflare,Bottom_Left,3,66.117,0,-0.01717
Breakerflare,Bottom_Left,3,68.117,0,-0.23136
Breakerflare,Bottom_Left,3,70.117,0,-0.12518
Breakerflare,Bottom_Left,3,72.117,0,0.0792
Breakerflare,Bottom_Left,3,74.117,0,0.16112
Breakerflare,Bottom_Left,3,76.117,0,0.06041
Breakerflare,Bottom_Left,3,78.117,0,-0.094
Breakerflare,Bottom_Left,3,80.117,0,-0.12463
Breakerflare,Bottom_Left,3,82.117,0,0.0051
Breakerflare,Bottom_Left,3,84.117,0,0.12252
Breakerflare,Bottom_Left,3,86.117,0,0.053
Breakerflare,Bottom_Left,3,88.117,0,-0.10427
Breakerflare,Bottom_Left,3,90.117,0,-0.05087
Breakerflare,Bottom_Left,3,92.117,0,0.14002
Breakerflare,Bottom_Left,3,94.117,0,-0.08438
Breakerflare,Bottom_Left,3,96.117,0,0.02517
Breakerflare,Bottom_Left,3,98.117,0,0.00362
Breakerflare,Bottom_Middle,1,0.117,1,0.9931
Breakerflare,Bottom_Middle,1,2.117,1,1.0647
Breakerflare,Bottom_Middle,1,4.117,3,2.7672
Breakerflare,Bottom_Middle,1,6.117,10,10.3513
Breakerflare,Bottom_Middle,1,8.117,14,13.9854
Breakerflare,Bottom_Middle,1,10.117,14,13.5234
Breakerflare,Bottom_Middle,1,12.117,12,11.8513
Breakerflare,Bottom_Middle,1,14.117,9,10.5542
Breakerflare,Bottom_Middle,1,16.117,11,9.7963
Breakerflare,Bottom_Middle,1,18.117,10,9.3183
Breakerflare,Bottom_Middle,1,20.117,8,8.9565
Breakerflare,Bottom_Middle,1,22.117,9,8.639
Breakerflare,Bottom_Middle,1,24.117,7,8.2733
Breakerflare,Bottom_Middle,1,26.117,9,7.76
Breakerflare,Bottom_Middle,1,28.117,8,7.0955
Breakerflare,Bottom_Middle,1,30.117,5,6.426
Breakerflare,Bottom_Middle,1,32.117,6,5.9787
Breakerflare,Bottom_Middle,1,34.117,6,5.9092
Breakerflare,Bottom_Middle,1,36.117,7,6.1722
Breakerflare,Bottom_Middle,1,38.117,6,6.506
Breakerflare,Bottom_Middle,1,40.117,6,6.546
Breakerflare,Bottom_Middle,1,42.117,6,6.007
Breakerflare,Bottom_Middle,1,44.117,6,4.8337
Breakerflare,Bottom_Middle,1,46.117,3,3.2401
Breakerflare,Bottom_Middle,1,48.117,1,1.6177
Breakerflare,Bottom_Middle,1,50.117,0,0.3607
Breakerflare,Bottom_Middle,1,52.117,0,-0.3036
Breakerflare,Bottom_Middle,1,54.117,0,-0.3967
Breakerflare,Bottom_Middle,1,56.117,0,-0.148
Breakerflare,Bottom_Middle,1,58.117,0,0.1413
Breakerflare,Bottom_Middle,1,60.117,0,0.2538
Breakerflare,Bottom_Middle,1,62.117,0,0.1489
Breakerflare,Bottom_Middle,1,64.117,0,-0.054
Breakerflare,Bottom_Middle,1,66.117,0,-0.1834
Breakerflare,Bottom_Middle,1,68.117,0,-0.1453
Breakerflare,Bottom_Middle,1,70.117,0,0.0124
Breakerflare,Bottom_Middle,1,72.117,0,0.1444
Breakerflare,Bottom_Middle,1,74.117,0,0.1319
Breakerflare,Bottom_Middle,1,76.117,0,-0.0088
Breakerflare,Bottom_Middle,1,78.117,0,-0.1336
Breakerflare,Bottom_Middle,1,80.117,0,-0.1042
Breakerflare,Bottom_Middle,1,82.117,0,0.0505
Breakerflare,Bottom_Middle,1,84.117,0,0.1391
Breakerflare,Bottom_Middle,1,86.117,0,0.0233
Breakerflare,Bottom_Middle,1,88.117,0,-0.138
Breakerflare,Bottom_Middle,1,90.117,0,-0.0351
Breakerflare,Bottom_Middle,1,92.117,0,0.1703
Breakerflare,Bottom_Middle,1,94.117,0,-0.1097
Breakerflare,Bottom_Middle,1,96.117,0,0.0342
Breakerflare,Bottom_Middle,1,98.117,0,-0.0081
Breakerflare,Bottom_Middle,2,0.117,1,1.0128
Breakerflare,Bottom_Middle,2,2.117,2,1.9019
Breakerflare,Bottom_Middle,2,4.117,4,4.2717
Breakerflare,Bottom_Middle,2,6.117,7,6.7291
Breakerflare,Bottom_Middle,2,8.117,7,7.0141
Breakerflare,Bottom_Middle,2,10.117,6,5.6593
Breakerflare,Bottom_Middle,2,12.117,3,4.1647
Breakerflare,Bottom_Middle,2,14.117,4,3.7231
Breakerflare,Bottom_Middle,2,16.117,6,4.774
Breakerflare,Bottom_Middle,2,18.117,8,6.9946
Breakerflare,Bottom_Middle,2,20.117,6,9.5464
Breakerflare,Bottom_Middle,2,22.117,12,11.4745
Breakerflare,Bottom_Middle,2,24.117,14,12.1067
Breakerflare,Bottom_Middle,2,26.117,12,11.2919
Breakerflare,Bottom_Middle,2,28.117,8,9.3906
Breakerflare,Bottom_Middle,2,30.117,7,7.0557
Breakerflare,Bottom_Middle,2,32.117,5,4.9275
Breakerflare,Bottom_Middle,2,34.117,2,3.3919
Breakerflare,Bottom_Middle,2,36.117,4,2.494
Breakerflare,Bottom_Middle,2,38.117,3,2.0177
Breakerflare,Bottom_Middle,2,40.117,1,1.6619
Breakerflare,Bottom_Middle,2,42.117,1,1.2149
Breakerflare,Bottom_Middle,2,44.117,0,0.6452
Breakerflare,Bottom_Middle,2,46.117,0,0.0789
Breakerflare,Bottom_Middle,2,48.117,0,-0.3051
Breakerflare,Bottom_Middle,2,50.117,0,-0.3968
Breakerflare,Bottom_Middle,2,52.117,0,-0.2247
Breakerflare,Bottom_Middle,2,54.117,0,0.0587
Breakerflare,Bottom_Middle,2,56.117,0,0.2643
Breakerflare,Bottom_Middle,2,58.117,0,0.2731
Breakerflare,Bottom_Middle,2,60.117,0,0.0989
Breakerflare,Bottom_Middle,2,62.117,0,-0.1274
Breakerflare,Bottom_Middle,2,64.117,0,-0.2469
Breakerflare,Bottom_Middle,2,66.117,0,-0.1794
Breakerflare,Bottom_Middle,2,68.117,0,0.0195
Breakerflare,Bottom_Middle,2,70.117,0,0.1945
Breakerflare,Bottom_Middle,2,72.117,0,0.2046
Breakerflare,Bottom_Middle,2,74.117,0,0.0385
Breakerflare,Bottom_Middle,2,76.117,0,-0.1607
Breakerflare,Bottom_Middle,2,78.117,0,-0.2039
Breakerflare,Bottom_Middle,2,80.117,0,-0.0352
Breakerflare,Bottom_Middle,2,82.117,0,0.1773
Breakerflare,Bottom_Middle,2,84.117,0,0.1774
Breakerflare,Bottom_Middle,2,86.117,0,-0.0697
Breakerflare,Bottom_Middle,2,88.117,0,-0.2265
Breakerflare,Bottom_Middle,2,90.117,0,0.0205
Breakerflare,Bottom_Middle,2,92.117,0,0.2622
Breakerflare,Bottom_Middle,2,94.117,0,-0.2253
Breakerflare,Bottom_Middle,2,96.117,0,0.0708
Breakerflare,Bottom_Middle,2,98.117,0,-0.0117
Breakerflare,Bottom_Middle,3,0.117,1,0.9518
Breakerflare,Bottom_Middle,3,2.117,3,3.4204
Breakerflare,Bottom_Middle,3,4.117,5,3.5506
Breakerflare,Bottom_Middle,3,6.117,7,9.3593
Breakerflare,Bottom_Middle,3,8.117,12,10.4004
Breakerflare,Bottom_Middle,3,10.117,8,8.4178
Breakerflare,Bottom_Middle,3,12.117,9,7.9216
Breakerflare,Bottom_Middle,3,14.117,10,9.9806
Breakerflare,Bottom_Middle,3,16.117,9,12.8403
Breakerflare,Bottom_Middle,3,18.117,15,14.5981
Breakerflare,Bottom_Middle,3,20.117,23,14.7071
Breakerflare,Bottom_Middle,3,22.117,8,13.8111
Breakerflare,Bottom_Middle,3,24.117,11,12.8057
Breakerflare,Bottom_Middle,3,26.117,12,12.0866
Breakerflare,Bottom_Middle,3,28.117,13,11.4088
Breakerflare,Bottom_Middle,3,30.117,11,10.2412
Breakerflare,Bottom_Middle,3,32.117,10,8.2461
Breakerflare,Bottom_Middle,3,34.117,4,5.5567
Breakerflare,Bottom_Middle,3,36.117,1,2.7272
Breakerflare,Bottom_Middle,3,38.117,0,0.4401
Breakerflare,Bottom_Middle,3,40.117,0,-0.834
Breakerflare,Bottom_Middle,3,42.117,0,-1.0402
Breakerflare,Bottom_Middle,3,44.117,0,-0.5208
Breakerflare,Bottom_Middle,3,46.117,0,0.1876
Breakerflare,Bottom_Middle,3,48.117,0,0.6216
Breakerflare,Bottom_Middle,3,50.117,0,0.5859
Breakerflare,Bottom_Middle,3,52.117,0,0.1917
Breakerflare,Bottom_Middle,3,54.117,0,-0.2623
Breakerflare,Bottom_Middle,3,56.117,0,-0.4869
Breakerflare,Bottom_Middle,3,58.117,0,-0.3693
Breakerflare,Bottom_Middle,3,60.117,0,-0.0219
Breakerflare,Bottom_Middle,3,62.117,0,0.3058
Breakerflare,Bottom_Middle,3,64.117,0,0.3935
Breakerflare,Bottom_Middle,3,66.117,0,0.1949
Breakerflare,Bottom_Middle,3,68.117,0,-0.1332
Breakerflare,Bottom_Middle,3,70.117,0,-0.3403
Breakerflare,Bottom_Middle,3,72.117,0,-0.2661
Breakerflare,Bottom_Middle,3,74.117,0,0.0274
Breakerflare,Bottom_Middle,3,76.117,0,0.2883
Breakerflare,Bottom_Middle,3,78.117,0,0.2733
Breakerflare,Bottom_Middle,3,80.117,0,-0.0179
Breakerflare,Bottom_Middle,3,82.117,0,-0.2919
Breakerflare,Bottom_Middle,3,84.117,0,-0.2205
Breakerflare,Bottom_Middle,3,86.117,0,0.1514
Breakerflare,Bottom_Middle,3,88.117,0,0.3144
Breakerflare,Bottom_Middle,3,90.117,0,-0.0733
Breakerflare,Bottom_Middle,3,92.117,0,-0.3584
Breakerflare,Bottom_Middle,3,94.117,0,0.3273
Breakerflare,Bottom_Middle,3,96.117,0,-0.1117
Breakerflare,Bottom_Middle,3,98.117,0,0.0171
Catmaze,Upper_Left,1,0.117,1,1.0491
Catmaze,Upper_Left,1,2.117,3,2.5335
Catmaze,Upper_Left,1,4.117,3,4.7935
Catmaze,Upper_Left,1,6.117,12,8.6287
Catmaze,Upper_Left,1,8.117,11,13.6215
Catmaze,Upper_Left,1,10.117,15,15.5468
Catmaze,Upper_Left,1,12.117,16,14.7743
Catmaze,Upper_Left,1,14.117,16,14.6748
Catmaze,Upper_Left,1,16.117,16,17.1671
Catmaze,Upper_Left,1,18.117,21,21.0823
Catmaze,Upper_Left,1,20.117,21,23.608
Catmaze,Upper_Left,1,22.117,25,22.6088
Catmaze,Upper_Left,1,24.117,20,17.9454
Catmaze,Upper_Left,1,26.117,11,11.2753
Catmaze,Upper_Left,1,28.117,2,4.8957
Catmaze,Upper_Left,1,30.117,0,0.5297
Catmaze,Upper_Left,1,32.117,0,-1.3038
Catmaze,Upper_Left,1,34.117,0,-1.19
Catmaze,Upper_Left,1,36.117,0,-0.2402
Catmaze,Upper_Left,1,38.117,0,0.5563
Catmaze,Upper_Left,1,40.117,0,0.7294
Catmaze,Upper_Left,1,42.117,0,0.3606
Catmaze,Upper_Left,1,44.117,0,-0.1603
Catmaze,Upper_Left,1,46.117,0,-0.4576
Catmaze,Upper_Left,1,48.117,0,-0.3892
Catmaze,Upper_Left,1,50.117,0,-0.0752
Catmaze,Upper_Left,1,52.117,0,0.2323
Catmaze,Upper_Left,1,54.117,0,0.3316
Catmaze,Upper_Left,1,56.117,0,0.1899
Catmaze,Upper_Left,1,58.117,0,-0.0608
Catmaze,Upper_Left,1,60.117,0,-0.2329
Catmaze,Upper_Left,1,62.117,0,-0.2151
Catmaze,Upper_Left,1,64.117,0,-0.0426
Catmaze,Upper_Left,1,66.117,0,0.1401
Catmaze,Upper_Left,1,68.117,0,0.1918
Catmaze,Upper_Left,1,70.117,0,0.0831
Catmaze,Upper_Left,1,72.117,0,-0.084
Catmaze,Upper_Left,1,74.117,0,-0.1591
Catmaze,Upper_Left,1,76.117,0,-0.0795
Catmaze,Upper_Left,1,78.117,0,0.0693
Catmaze,Upper_Left,1,80.117,0,0.1288
Catmaze,Upper_Left,1,82.117,0,0.0334
Catmaze,Upper_Left,1,84.117,0,-0.0983
Catmaze,Upper_Left,1,86.117,0,-0.0791
Catmaze,Upper_Left,1,88.117,0,0.0625
Catmaze,Upper_Left,1,90.117,0,0.0588
Catmaze,Upper_Left,1,92.117,0,-0.0942
Catmaze,Upper_Left,1,94.117,0,0.024
Catmaze,Upper_Left,1,96.117,0,-0.0165
Catmaze,Upper_Left,1,98.117,0,-0.0179
Catmaze,Upper_Left,2,0.117,1,1.0053
Catmaze,Upper_Left,2,2.117,1,0.9609
Catmaze,Upper_Left,2,4.117,3,3.0995
Catmaze,Upper_Left,2,6.117,8,7.9028
Catmaze,Upper_Left,2,8.117,10,10.1635
Catmaze,Upper_Left,2,10.117,11,10.1469
Catmaze,Upper_Left,2,12.117,8,9.6657
Catmaze,Upper_Left,2,14.117,10,9.5519
Catmaze,Upper_Left,2,16.117,12,9.6589
Catmaze,Upper_Left,2,18.117,7,9.6397
Catmaze,Upper_Left,2,20.117,10,9.4094
Catmaze,Upper_Left,2,22.117,9,9.1322
Catmaze,Upper_Left,2,24.117,9,8.9973
Catmaze,Upper_Left,2,26.117,10,9.0422
Catmaze,Upper_Left,2,28.117,10,9.1281
Catmaze,Upper_Left,2,30.117,6,9.0316
Catmaze,Upper_Left,2,32.117,10,8.5664
Catmaze,Upper_Left,2,34.117,7,7.6649
Catmaze,Upper_Left,2,36.117,8,6.3933
Catmaze,Upper_Left,2,38.117,5,4.9139
Catmaze,Upper_Left,2,40.117,2,3.4247
Catmaze,Upper_Left,2,42.117,2,2.1037
Catmaze,Upper_Left,2,44.117,2,1.0724
Catmaze,Upper_Left,2,46.117,0,0.3813
Catmaze,Upper_Left,2,48.117,0,0.013
Catmaze,Upper_Left,2,50.117,0,-0.1029
